-36.98693093,-31.18854396,-25.5412508,-20.20808749,-14.49061947,-9.657165616,-6.275274119,-3.753516265,-2.171922198
57.29578026,63.21815689,69.13914666,74.89711564,81.15330842,86.75336989,90.95885557,94.27492851,96.50123866
51.47675656,57.38598519,63.44032884,69.4919728,76.12239133,82.3826909,87.41479349,91.59657689,94.59331417
45.68075331,51.44403381,57.48539671,63.68113591,70.49039382,77.24751046,83.04682435,88.10934702,91.97116694
40.02765343,45.52509972,51.41168468,57.5948843,64.37375953,71.42011706,77.86327755,83.7527325,88.52260362
34.62538082,39.756861,45.36098269,51.37974626,57.92380744,65.0269667,71.93417645,78.52446461,84.17730965
29.56431531,34.25399477,39.46968801,45.1876035,51.31471836,58.24002696,65.39089664,72.49088227,78.92563784
24.91361034,29.11198659,33.85999432,39.16464036,44.7289923,51.26196091,58.41719681,65.78810784,72.83090304
20.71954703,24.40309774,28.63299894,33.44144218,38.3424251,44.30740856,51.23272408,58.61290096,66.03172181
17.00581058,20.17464159,23.86427366,28.12528433,32.31061891,37.58329067,44.0716163,51.20425077,58.73288333
13.77537942,16.44942821,19.60206995,23.29525375,26.75864361,31.27108736,37.15973214,43.81875944,51.18574029
11.01359514,13.22800857,15.86798262,19.00039539,21.77482303,25.51347301,30.69413117,36.70411671,43.66144843
8.691934082,10.49220996,12.65962897,15.26066128,17.40888927,20.40670798,24.82773629,30.07515631,36.42188889
6.772022182,8.209405506,9.954740371,12.07012473,13.67408434,15.99906476,19.66088107,24.0961426,29.69338404
5.209505272,6.336992498,7.716014819,9.401739131,10.55230438,12.29456167,15.24002992,18.87137404,23.64737112
3.957486714,4.826643648,5.896125832,7.212874549,8.001133902,9.260581689,11.56270645,14.44438565,18.39039521
-10.5096395,-7.495795875,-5.079785709,-3.243744318,-1.597380858,-0.695419558,-0.311166981,-0.121118955,-0.047091231
-13.66023003,-10.06882126,-7.080776188,-4.714033382,-2.503101498,-1.185703898,-0.57010959,-0.240996947,-0.100985065
-17.36162913,-13.19797752,-9.609655328,-6.653666736,-3.789387306,-1.942233567,-0.999485734,-0.456784781,-0.205561207
-21.59986025,-16.90010265,-12.71255371,-9.132331489,-5.54982778,-3.061186605,-1.67940343,-0.826160485,-0.397900845
-26.33323273,-21.16452607,-16.41196422,-12.20342502,-7.874192768,-4.649473555,-2.708903867,-1.428278062,-0.733718414
-31.49306042,-25.95068899,-20.70119132,-15.8959831,-10.83785544,-6.815591994,-4.201341964,-2.364248305,-1.291121501
-36.98693093,-31.18854396,-25.5412508,-20.20808749,-14.49061947,-9.657165616,-6.275274119,-3.753516265,-2.171922198
-42.70421974,-36.78184311,-30.86085334,-25.10288436,-18.84669158,-13.24663011,-9.041144432,-5.725071493,-3.498761342
-48.52324344,-42.61401481,-36.55967116,-30.5080272,-23.87760867,-17.6173091,-12.58520651,-8.403423113,-5.406685835
-54.31924669,-48.55596619,-42.51460329,-36.31886409,-29.50960618,-22.75248954,-16.95317565,-11.89065298,-8.028833062
-59.97234657,-54.47490028,-48.58831532,-42.4051157,-35.62624047,-28.57988294,-22.13672245,-16.2472675,-11.47739638
-65.37461918,-60.243139,-54.63901731,-48.62025374,-42.07619256,-34.9730333,-28.06582355,-21.47553539,-15.82269035
-70.43568469,-65.74600523,-60.53031199,-54.8123965,-48.68528164,-41.75997304,-34.60910336,-27.50911773,-21.07436216
-75.08638966,-70.88801341,-66.14000568,-60.83535964,-55.2710077,-48.73803909,-41.58280319,-34.21189216,-27.16909696
-79.28045297,-75.59690226,-71.36700106,-66.55855782,-61.6575749,-55.69259144,-48.76727592,-41.38709904,-33.96827819
-82.99418942,-79.82535841,-76.13572634,-71.87471567,-67.68938109,-62.41670933,-55.9283837,-48.79574923,-41.26711667
-86.22462058,-83.55057179,-80.39793005,-76.70474625,-73.24135639,-68.72891264,-62.84026786,-56.18124056,-48.81425971
-88.98640486,-86.77199143,-84.13201738,-80.99960461,-78.22517697,-74.48652699,-69.30586883,-63.29588329,-56.33855157
-91.30806592,-89.50779004,-87.34037103,-84.73933872,-82.59111073,-79.59329202,-75.17226371,-69.92484369,-63.57811111
